312.828
304.031
315.287
324.283
300.71
299.281
297.624
302.942
291.366
280.325
320.626
312.352
312.828
321.451
279.221
312.615
309.872
315.62
275.826
298.567
335.636
306.077
314.417
291.207
305.401
288.976
292.867
324.827
318.862
296.594
296.495
305.568
332.44
314.257
316.478
295.824
301.134
327.534
303.51
348.595
284.546
326.818
310.056
306.54
296.669
301.643
314.563
299.149
314.754
330.614
305.202
296.724
303.059
314.308
334.61
308.438
309.213
304.914
279.158
288.327
298.906
285.426
315.086
321.437
293.711
287.628
307.7
312.321
286.764
299.311
323.41
322.659
298.637
294.753
297.433
310.646
309.426
333.618
304.792
297.704
288.798
317.647
327.746
313.513
304.827
320.008
303.491
290.082
296.447
328.666
308.203
278.261
303.986
332.096
309.316
318.318
320.431
303.628
311.972
323.178
326.799
307.514
308.766
309.74
302.092
307.688
299.201
294.119
277.354
290.723
313.496
307.988
323.51
307.93
319.696
311.969
320.907
313.79
289.692
307.21
313.929
305.893
293.949
332.056
286.328
276.534
328.452
303.123
324.819
311.701
280.655
284.551
278.309
297.129
306.885
335.09
320.584
323.485
283.973
297.347
328.749
314.618
324.938
297.253
308.354
332.213
272.915
320.538
297.458
335.706
289.039
281.613
287.584
306.633
300.757
285.251
289.205
319.392
326.937
291.324
318.919
304.991
326.008
300.504
300.415
300.645
290.52
324.615
328.908
321.177
304.238
288.506
301.299
301.124
296.296
301.707
330.572
316.295
304.923
325.355
299.285
299.505
325.468
288.412
305.114
308.981
304.038
285.218
315.428
287.285
321.575
287.62
313.407
302.98
335.614
318.496
315.041
309.659
284.468
329.256
